Title,ALogP,ALogp2,AMR,BCUTw-1l,BCUTw-1h,BCUTc-1l,BCUTc-1h,BCUTp-1l,BCUTp-1h,fragC,nAcid,apol,naAromAtom,nAromBond,nAtom,ATSc1,ATSc2,ATSc3,ATSc4,ATSc5,ATSm1,ATSm2,ATSm3,ATSm4,ATSm5,ATSp1,ATSp2,ATSp3,ATSp4,ATSp5,nBase,nB,bpol,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,SCH-5,SCH-6,SCH-7,VCH-5,VCH-6,VCH-7,SC-3,SC-4,SC-5,SC-6,VC-3,VC-4,VC-5,VC-6,SP-0,SP-1,SP-2,SP-3,SP-4,SP-5,SP-6,SP-7,VP-0,VP-1,VP-2,VP-3,VP-4,VP-5,VP-6,VP-7,SPC-4,SPC-5,SPC-6,VPC-4,VPC-5,VPC-6,ECCEN,FMF,nHBDon,nHBAcc,HybRatio,khs.sCH3,khs.ssCH2,khs.dsCH,khs.aaCH,khs.sssCH,khs.dssC,khs.aasC,khs.aaaC,khs.ssssC,khs.sNH2,khs.ssNH,khs.dsN,khs.aaN,khs.sssN,khs.aasN,khs.sOH,khs.dO,khs.ssO,khs.sF,khs.ssS,khs.ddssS,khs.sCl,Kier1,Kier2,Kier3,nAtomLC,nAtomP,LipinskiFailures,nAtomLAC,MLogP,MDEC-11,MDEC-12,MDEC-13,MDEC-14,MDEC-22,MDEC-23,MDEC-24,MDEC-33,MDEC-34,MDEO-11,MDEO-12,MDEN-22,PetitjeanNumber,topoShape,nRotB,TopoPSA,VAdjMat,VABC,MW,WTPT-1,WTPT-2,WTPT-3,WTPT-4,WTPT-5,WPATH,WPOL,XLogP,Zagreb,mp (°C)
Mol210,-2.4621,6.06193641,181.4808,11.99609868,16.00739823,-0.407780301,0.267182097,5.27882224,12.16601099,11850.14,0,121.321131,0,0,118,1.756091371,-0.738111336,-0.268426854,-0.060230976,0.534467214,61.42807776,59.80829337,95.61480622,121.2549718,126.3138835,3784.460573,4481.360907,6556.991297,7689.099823,8156.952837,1,53,88.636869,1,1,0,12,13,7,0,0,0.103668078,0.394848785,0,0.059852793,0.164516967,6.293590343,0.515128379,2.407078645,0.346225045,3.732767513,0.249156026,0.86098612,0.083794731,38.96337266,23.4255188,23.45944727,19.66293269,14.47295621,10.40126936,6.827638039,4.844334698,32.93794906,18.49411747,16.47185399,11.82155304,8.410333559,4.908563467,3.0769053,1.85705599,14.47726455,21.59268061,30.15826344,7.013990189,9.832116925,11.2429242,1197,0.549019608,5,14,0.945945946,13,4,0,0,15,2,0,0,3,0,0,0,0,1,0,5,2,6,0,0,0,0,45.38981844,17.85395598,10.06201415,2,3,1,2,3.99,9.295892986,7.849986799,36.15826234,6.523177018,0.722032963,13.18466886,2.421858902,28.25890456,10.76170672,2.732656142,6.377917888,0,0.428571429,0.75,7,193.91,6.672425342,731.4353037,733.4612417,99.95722751,1.959945637,38.61309793,35.58593245,3.02716548,8842,101,1.141,270,191.0
Mol211,1.0092,1.01848464,81.1737,11.99616338,15.9982638,-0.387069216,0.138928057,5.032557614,11.40307373,1645.02,0,47.953446,6,6,42,0.175470318,-0.044215889,-0.039348325,9.19E-04,0.00803653,21.54893807,23.66418395,37.32836791,40.99255186,31.32836791,1645.481823,2046.026742,3170.228706,3243.314073,2442.021992,0,23,25.008554,0,5,2,1,6,3,1,0.083333333,0.445414214,0.911968554,0.072168784,0.308164719,0.586625897,1.878331454,0.11785113,0.772274284,0.131445856,1.331185293,0.102062073,0.470352477,0.071129449,13.90541292,9.593172146,9.376602665,8.690783635,7.350631492,6.133622864,4.646942739,3.579089772,12.06220419,7.945186794,7.216626093,6.419141686,5.339786648,4.156439199,2.903828093,2.109729795,5.091901005,8.333475527,11.61990094,3.472865764,5.724520129,7.55968082,336,0.85,1,1,0.611111111,1,6,0,3,3,1,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,13.64839319,4.75,1.960840157,0,7,0,0,3.22,0,2.202594807,1.840308123,1,10.50262991,23.17814628,3.043717325,7.76200963,2.675123622,0.1,0,0,0.5,1,0,37.3,5.321928095,266.5929658,270.1619801,41.76699607,2.088349804,5.093016508,5.093016508,0,724,39,2.865,118,255.3
Mol212,0.9063,0.82137969,47.6234,11.99626878,15.99870399,-0.38679883,0.293239352,4.528597871,8.427506673,352.03,0,24.91393,6,6,22,0.327174841,-0.202055847,0.076451036,-0.005575062,-0.009287648,14.32340711,13.32836791,17.43492892,16.32464384,11.99255186,521.0561369,564.6741623,692.6311658,606.3281007,392.2377423,0,12,13.80607,1,5,1,2,0,0,0,0,0.083333333,0.131445856,0,0.027777778,0.026311489,0.691044062,0,0.11785113,0,0.199535599,0,0.013888889,0,8.974691495,5.736382105,4.785910928,3.609268307,2.545942734,1.795136894,1.086624085,0.424757898,6.780218034,3.699004209,2.267344205,1.378438888,0.811940579,0.494567375,0.194504502,0.071383898,1.428468348,1.723229372,2.019892912,0.327908028,0.337653581,0.332806722,140,0.5,1,2,0.222222222,1,1,0,4,0,1,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,10.08333333,4.888888889,3.114186851,5,10,0,2,2.12,0,1.28268939,0.685006711,0,3.838519496,7.732315986,0,1.310370697,0,0.166666667,0.577350269,0,0.5,1,3,46.53,4.584962501,156.7887069,166.0629943,23.38411074,1.948675895,7.877014701,7.877014701,0,211,14,1.012,54,116.0
Mol213,-0.5903,0.34845409,75.6882,11.999,31.97434249,-0.29226863,0.303356033,5.39118649,10.65023473,845.12,0,42.085895,5,5,35,0.443343809,-0.316075349,0.185646026,-0.170793243,0.135060337,42.4520593,37.34830573,43.71897632,34.56947598,43.27073838,1541.842738,1666.550246,2109.565948,1640.865243,1617.199127,5,20,28.754105,2,1,0,2,1,0,0,0.11785113,0.166666667,0.165963653,0.079056942,0.09543017,0.116180405,2.665831887,0.353553391,0,0,0.642910247,0.029444386,0,0,15.17336211,9.259838812,9.329065531,4.974697777,4.394702033,2.396550688,1.612993535,1.162369274,12.17856113,7.69221612,5.897085597,3.736857499,2.908638278,1.810759853,1.238603753,0.805849982,1.983102501,3.603456079,3.12879775,0.735538414,1.160024668,1.019527801,406,0.25,6,9,0.375,0,3,0,1,0,2,2,0,0,2,2,0,1,0,0,0,2,0,0,1,1,0,18.05,8.444444444,8.8128,11,9,1,3,1.02,0,0,0,0,2.40685195,5.012598496,0,1.449037065,0,0.5,0,0.598408481,0.461538462,0.857142857,9,232.75,5.321928095,263.2068892,337.0449358,38.7672983,1.938364915,32.50347134,4.699523635,18.53128358,1046,20,-0.522,94,163.5
Mol214,1.4501,2.10279001,91.3406,11.85,15.9979338,-0.344224593,0.337433317,4.084404953,8.502333829,1302.05,0,46.897067,12,12,41,0.592512093,-0.400249874,0.154933782,-0.00518584,-0.249276313,25.45785644,25.65700771,32.70430998,29.70847132,24.65700771,1087.555794,1185.902726,1450.357149,1347.813226,1121.3472,0,23,28.136933,0,12,0,4,0,0,0,0,0.185395406,0.190019914,0,0.059852793,0.035775031,0.90104757,0,0,0,0.245790812,0,0,0,15.62310958,10.77518825,8.804793352,6.698508308,5.213056848,3.936960248,2.286427501,1.692684301,12.45046593,7.140681975,4.382227711,2.718200094,1.732630424,1.070639199,0.474339732,0.277774727,1.654313522,2.309295861,2.658709631,0.41078173,0.509810259,0.493062177,555,0.590909091,1,3,0.235294118,1,3,0,9,0,1,3,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,18.34026465,10.71428571,7.421875,9,14,0,2,2.78,0,1.389955327,0.522604532,0,14.61628234,12.49448648,0,1.253971625,0,0,0.646330407,0,0.5,1,9,56.79,5.459431619,283.777736,301.1314082,44.31618001,2.014371819,14.47905817,11.51680528,2.962252886,1386,26,2.286,102,53.5
Mol215,1.0619,1.12763161,65.3471,11.95299483,34.96985383,-0.422794771,0.320708093,4.476554395,11.01288663,274.04,0,29.920758,11,11,21,0.192901244,-0.049146852,-0.034779639,-0.012050043,0.020620645,31.14586042,20.40208708,30.30562836,40.13653084,29.78356123,1054.591499,1231.715356,1691.976166,1549.903228,1213.594306,0,16,8.719242,2,5,3,0,0,0,0,0.11785113,0.219416097,0.394208562,0.041666667,0.065722928,0.108761017,0.866984544,0,0.338247121,0,0.521906446,0,0.175370957,0,10.83649881,7.236382105,6.194245127,5.562030092,4.363341132,3.01038793,1.865926161,1.08328624,9.10175178,5.006217691,3.781038494,2.926633679,1.79331187,1.037099499,0.532624495,0.266383654,2.561907683,3.949809247,5.160044587,1.332176388,1.587433256,1.809387375,174,0.733333333,1,1,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11.484375,4.888429752,2.24,1,13,0,0,2.23,0,0,0,0,4.878761561,12.28399382,0,5.676240019,0,0,0,0,0.428571429,0.75,1,39.58,4.906890596,186.2598172,235.9908036,30.09067828,2.006045218,10.55427244,0,5.496062193,345,22,2.184,76,152.9
Mol216,-0.8925,0.79655625,95.9693,11.99737551,19.00013644,-0.390043799,0.190098454,4.536504058,12.58191352,2779.06,0,60.863997,0,0,56,0.614742271,-0.111989352,-0.264086285,0.138283316,0.034832105,32.37438932,32.242245,56.06627511,76.4639277,68.3289582,2351.065637,3011.695047,5021.34254,5837.043565,4903.081451,0,30,34.822003,0,3,1,3,8,4,2,0.072168784,0.41331486,1.138314983,0.072168784,0.339415214,0.790806559,3.497539829,0.389519551,2.555262517,0.896265373,2.336636049,0.26147593,1.273282921,0.387266671,19.82806265,12.54251309,12.85504453,12.60879982,10.03181004,8.110900929,6.08585915,4.526912045,16.00235717,10.0180382,9.605335966,8.798592513,7.163867111,5.472755183,3.959609448,2.84999766,10.83317151,18.46414688,28.18526202,6.479536139,10.84249073,15.15863648,511,0.62962963,3,5,0.80952381,2,8,1,0,3,3,0,0,4,0,0,0,0,0,0,3,2,0,1,0,0,0,20.28,6.247597078,2.34,4,4,0,2,3.11,0.166666667,4.43919175,3.306263421,3.023873241,9.152369233,17.12444467,11.91969179,4.200304796,9.535144129,1.642784601,0,0,0.5,1,2,94.83,5.754887502,364.4556173,380.1999025,54.71411653,2.02644876,15.12538955,12.52569589,0,1533,66,0.373,162,261.0
Mol217,1.9599,3.84120801,75.0807,11.9974084,19.00125694,-0.327724965,0.436829214,3.601624013,9.808417841,581.06,1,35.68293,12,12,30,0.496959968,-0.292903294,0.072053539,-0.069605358,-0.005531055,26.41505079,23.74190316,38.35486847,34.64998824,32.42454757,1039.954397,1200.930623,1620.066355,1575.76226,1312.674719,0,21,16.15907,1,10,2,1,0,0,0,0,0.166666667,0.207630319,0,0.055555556,0.055555556,2.35056988,0.288675135,0.637136847,0.144337567,0.4907881,0.013498731,0.069723776,0.004499577,14.75071238,9.376028663,9.283690665,6.467813055,5.12644422,4.052455472,2.419155057,1.749859828,10.10815746,5.643395127,4.054300008,2.626377724,1.707393113,1.09692829,0.510768991,0.286945573,3.640338169,4.812465914,6.139187725,0.825265651,0.945506897,0.972000168,304,0.65,2,3,0.071428571,0,0,0,8,0,1,4,0,1,0,1,0,0,0,0,1,1,0,3,0,0,0,16.37188209,6.84,4.496326531,3,16,0,0,2.34,0,0,0,0,8.506427703,13.3906893,1.868551911,3.92513639,1.377532629,0.5,0,0,0.444444444,0.8,4,49.33,5.321928095,232.5120053,281.0663633,39.80097091,1.990048545,15.13710719,4.85054318,3.141920498,828,29,2.525,102,125.0
Mol218,1.436,2.062096,56.834,11.99744541,19.00125497,-0.261090862,0.436815996,3.571011244,8.90975871,489.06,0,29.607723,6,6,27,0.498414478,-0.395641474,0.251307426,-0.086131895,-0.055383503,22.00056206,18.90835698,31.05075511,26.31789627,21.81962236,708.822541,789.1327615,1027.158954,936.6138261,731.6626239,0,16,19.232277,0,5,1,1,0,0,0,0,0.083333333,0.100592232,0,0.027777778,0.027777778,2.28352271,0.288675135,0.668714962,0.144337567,0.57005733,0.013498731,0.081357832,0.004499577,12.34493498,7.303549018,7.552583233,4.85074384,3.08958831,2.512764544,1.398822255,1.076897165,8.798756382,4.460472049,3.403143417,1.847349202,1.008556543,0.6641519,0.290030756,0.159406708,3.399715685,3.265565991,4.353771029,0.756633436,0.585909455,0.6383282,200,0.375,1,3,0.3,2,0,0,4,0,1,2,0,1,0,1,0,0,1,0,0,1,0,3,0,0,0,14.0625,5.557655955,4.423611111,6,10,0,0,1.9,0.5,1.405376419,1.650963624,0.285714286,3.532775529,5.774973498,1.519671371,1.190550789,1.216440399,0,0,0,0.5,1,4,32.34,5,196.7004351,232.0823477,30.85068593,1.928167871,15.58693575,2.479589136,5.967718501,457,21,1.057,78,163.5
Mol219,2.4806,6.15337636,61.6322,11.9,12.10024378,-0.119741227,0.083325886,7.03440625,9.835832027,469,0,29.54793,12,12,23,0.003438622,-0.001575302,-2.98E-04,1.23E-04,2.85E-05,13,15,21,19,13,899.6078679,1077.086769,1543.32395,1319.592324,831.8670493,0,15,10.93207,0,8,4,0,1,0,0,0.07856742,0.388888889,0.606913276,0.044194174,0.157617628,0.214375401,0.60549886,0,0.191638319,0,0.348461713,0,0.079758898,0,8.673362107,6.449489743,5.652484893,5.091184757,4.574167096,3.820564031,2.413763491,1.759537963,7.325908935,4.61180732,3.491070806,2.705801478,2.079608951,1.449690283,0.787854673,0.478144606,1.783239899,3.269075925,4.513257301,0.864057262,1.336464453,1.533396345,144,1,0,0,0.076923077,0,1,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.32,3.292517007,1.333333333,0,12,0,0,2.89,0,0,0,0,12.46043676,15.72444837,0,4.242640687,0,0,0,0,0.333333333,0.5,0,0,4.700439718,158.7161305,166.0782504,27.45172866,2.111671435,0,0,0,219,19,3.772,72,116.5
Mol220,2.1848,4.77335104,74.9525,11.99618639,18.99840605,-0.350713062,0.285806767,4.242885573,9.693220668,718.03,1,37.229309,12,12,31,0.259569791,-0.111837408,-0.014384975,0.0215459,0.016990929,21.05098221,20.24596907,28.60222321,30.07372324,26.65550835,1050.821321,1208.628748,1627.279646,1612.521486,1274.502205,0,19,16.372691,1,9,3,1,0,1,0,0,0.170103454,0.205534367,0,0.056131276,0.051046939,1.23090178,0,0.452941561,0,0.503323829,0,0.114269617,0,13.12095586,8.592224153,7.715494468,6.326692715,4.745739521,3.622074973,2.21657135,1.578982337,9.929578782,5.670131192,4.165234574,2.948361326,1.795097563,1.15149767,0.595955588,0.374550465,3.069410588,4.14558687,5.46835863,1.08320419,1.179698453,1.221761857,283,0.666666667,1,2,0.133333333,1,0,0,8,1,1,4,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,14.4099723,6.437869822,3.526170799,5,12,0,3,2.78,0,1.419792422,2.144261317,0,9.972207147,15.13064557,0,6.120463943,0,0.5,0,0,0.5,1,3,37.3,5.169925001,226.676112,244.089958,35.99252402,1.999584668,7.333606463,4.766061538,0,626,27,2.364,90,112.5
Mol221,-0.8034,0.64545156,91.6522,11.99617024,34.96885374,-0.378503325,0.207205273,4.847469968,12.20336689,1297.07,0,48.247481,6,6,41,0.907383285,-0.33037845,-0.225491699,-0.03899251,0.36371697,36.35976412,31.27269041,48.88492094,67.62628689,68.09946038,1759.591648,2182.280901,3420.3269,3859.493359,3455.178888,0,26,28.584519,0,9,1,1,1,2,0,0.068041382,0.318649666,0.893173684,0.025515518,0.110926314,0.265868403,2.026559247,0.068041382,0.923574517,0.121416923,1.011583874,0.029462783,0.317054366,0.033791843,17.64589989,11.39944979,10.36064703,9.739438628,8.602898545,6.959554447,5.227822128,3.531256856,14.52254075,7.753088221,6.128191921,4.855898227,3.564146575,2.452234818,1.569553111,0.879410477,6.000946449,11.12540322,16.91295011,2.471277135,3.675645113,4.648278253,382,0.583333333,0,3,0.411764706,4,1,1,1,1,3,5,0,1,0,0,0,0,0,0,0,2,4,0,0,0,1,18.78106509,6.9575,2.731523784,1,11,0,0,2.56,0.853187114,2.510501515,8.501717279,1.092048345,0.721124785,9.323453288,1.190550789,13.39168729,4.585756412,0.166666667,1.588073557,0,0.5,1,3,71.06,5.584962501,306.752497,352.0713661,48.33793283,2.014080535,19.32020344,16.73649204,0,1137,50,1.757,132,219.0
Mol222,-0.6439,0.41460721,56.4976,11.99624945,15.99928758,-0.411429318,0.125279693,4.029493425,8.452041628,602.04,0,30.143102,6,6,28,0.496567857,-0.183005656,-0.208197424,0.173190811,-0.008568515,17.09787614,15.99255186,19.65673582,21.31595897,15.43492892,619.1548447,671.8518595,819.21261,766.4728755,562.0524405,0,14,19.136898,0,6,0,2,1,0,0,0,0.083333333,0.11785113,0,0.027777778,0.022680461,0.622008468,0,0.083333333,0,0.246950575,0,0.013888889,0,10.38890506,6.774386908,5.303634927,4.318054159,2.904672474,2.138944163,1.253212906,0.772568447,8.01188868,4.323445221,2.798261124,1.711046247,0.976722769,0.604743166,0.272405523,0.136576154,1.484423858,1.861421178,2.020638881,0.395227172,0.417894827,0.38666272,176,0.428571429,2,2,0.4,1,2,0,4,1,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,12.07142857,6.477508651,3.96,6,8,0,3,2.12,0,1.330775212,0.908560296,0,5.23244964,7.336884333,0,1.310370697,0,0.333333333,0.844213625,0,0.5,1,5,58.92,4.807354922,185.511377,198.089209,27.41404971,1.958146408,10.68875443,10.68875443,0,331,17,-0.085,62,78.8
Mol223,0.9039,0.81703521,104.8476,11.99737552,34.96885381,-0.384864897,0.163069411,4.004616406,10.58268015,1951.05,0,57.737239,12,12,49,0.379203031,-0.1254046,-0.047931985,-0.049903203,0.029497023,37.12391242,31.6962855,46.22611719,46.72411921,35.0798411,1695.769293,1945.307473,2631.931576,2560.041695,1977.627776,1,28,29.704761,0,11,2,3,4,1,0,0,0.23883545,0.421312342,0,0.111457255,0.162253151,2.130766767,0.144337567,0.394144059,0.072168784,1.043842931,0.055901699,0.118427556,0.0186339,18.57070333,12.46014554,11.48234101,9.385943872,6.810080783,5.595389391,3.879857844,2.204173488,15.383083,9.335737769,7.350176898,5.361145602,3.564684572,2.63052468,1.610042186,0.955257147,4.450142283,5.777764581,7.071533026,1.974852759,2.347588109,2.53591914,721,0.846153846,1,3,0.380952381,0,7,0,8,0,1,4,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,20.72704082,9.467455621,5.75,5,8,0,4,3.22,0,0,0,0,22.29817968,16.47950201,4.295588542,1.663611281,1.048677291,0.111111111,0,0,0.470588235,0.888888889,6,40.54,5.700439718,344.3033891,375.1401351,52.65757985,2.025291533,13.60969123,5.130764164,3.441827361,2035,39,1.391,134,148.7
Mol224,0.1597,0.02550409,101.5521,11.99328422,15.99894368,-0.339174258,0.263791069,4.106141191,13.3651792,2214.06,0,57.406239,6,6,50,0.769168906,-0.416009988,-0.056116859,0.287091401,-0.337263393,31.23232548,34.15528162,55.0325876,62.70049562,64.64238332,2256.949416,2896.104102,4747.858816,5451.172093,4955.762487,1,31,34.787761,2,6,2,3,5,1,1,0.068041382,0.396311673,1.124670181,0.029462783,0.203955737,0.531319714,2.606070109,0.068041382,0.740360692,0.078236016,1.377311237,0.058925565,0.415725988,0.048262135,18.92192077,12.91355792,12.86025249,10.83140856,10.45267378,9.785397881,8.184056118,7.108267772,15.72857754,9.487845253,8.086220233,6.670832645,5.737368599,4.84369395,3.572779032,2.672884107,5.903685984,11.59727722,19.58901442,3.401720873,6.025837719,9.056718886,471,0.666666667,0,4,0.523809524,3,3,2,2,4,2,4,0,1,0,0,0,0,1,0,0,2,3,0,0,0,0,18.99271592,6.768013328,2.734842951,4,10,0,2,3.11,0.310723251,3.894350665,6.068108162,0.6082202,6.19869471,22.00737053,2.941713421,14.6890477,5.032373615,0.1,1.39247665,0,0.4,0.666666667,4,65.07,5.754887502,338.2189838,369.157623,56.51260843,2.093059571,17.44780599,14.10380207,3.34400392,1548,57,1.043,160,173.0
Mol225,3.6156,13.07256336,59.253,11.99856245,34.97395722,-0.167001377,0.167216696,7.471727102,11.38377401,12.06,0,23.64,6,6,12,0.189304563,-3.47E-18,-0.094652282,-0.047326141,3.47E-18,58.27769945,23.71062384,41.42124767,90.69894712,69.98832328,1112.029232,1287.063798,1797.391358,1744.316235,845.6205556,0,12,2.52,0,6,0,0,0,0,0,0,0.037037037,0.222222222,0,0.015625,0.106302508,1.154700538,0,0.666666667,0,0.850420064,0,0.482142857,0,9.464101615,5.464101615,5.154700538,4.976067743,2.872934051,1.658689248,0.829344624,0.222222222,9.803360514,4.901680257,4.151680257,4.004411557,2.002205779,1.001102889,0.453676445,0.120535714,3.64273441,4.976067743,7.019657171,2.778991493,3.659783702,4.78164734,102,0.5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10.08333333,3.395061728,1.5625,0,6,0,0,1.46,0,0,0,0,0,0,0,9.125465128,0,0,0,0,0.2,0.25,0,0,4.584962501,172.4329383,281.8131161,22.89748676,1.908123897,14.90571722,0,0,174,21,4.278,60,231.0
Mol226,-1.3224,1.74874176,63.9705,11.9944726,31.9730731,-0.27343971,0.418009855,4.200179687,12.49963945,461.12,0,33.393344,6,6,28,0.682145946,-0.392511207,0.248205968,-0.03359871,-0.304203579,40.93945554,41.03597989,55.71627418,53.27110333,62.21823008,1592.910081,1913.904921,2946.179265,2955.140479,2498.056588,0,21,25.966656,0,5,1,1,0,0,0,0,0.114481121,0.323801507,0,0.047879728,0.099646695,4.30274768,0.781474414,1.09221681,0.319035594,0.936199876,0.068442703,0.189075546,0.019757706,15.34493498,8.927486913,10.66382392,6.743833378,5.480609875,4.752774935,3.406820018,2.327749638,9.930024292,5.699447333,4.703398903,3.121125608,2.151004454,1.518944559,0.89685877,0.484544092,5.755299835,8.482075728,13.132668,1.534478926,1.95477216,2.394751606,244,0.5,3,7,0.25,0,1,0,2,0,0,4,0,1,1,2,0,0,0,0,0,4,0,3,0,2,0,16.37188209,5.025306122,3.276621059,3,15,0,0,1.02,0,0,0,0,0.908560296,6.391058757,0.965489385,3.301927249,1.807204007,1.44224957,0,0.5,0.428571429,0.75,2,135.12,5.321928095,226.7739543,330.9908325,39.24522773,1.962261386,32.14058001,9.754733356,8.464522437,703,35,-1.188,112,272.5
Mol227,0.2583,0.06671889,68.7153,11.85,15.99592371,-0.27184588,0.265218441,4.790347322,8.6876511,689.05,0,34.692309,11,11,30,0.2964896,-0.054346509,-0.159039667,0.047823313,0.048202293,19.62887897,20.07617165,26.04510304,22.12817905,18.34918649,850.5178689,936.9283861,1164.939159,948.0715394,739.93291,0,18,17.085691,1,8,1,2,0,0,0,0.11785113,0.287954585,0.25636407,0.026352314,0.071603486,0.047823839,0.895168207,0,0.11785113,0,0.351283019,0,0.013176157,0,12.08757567,8.254020195,7.090527289,5.536696223,4.207966044,2.924196162,1.577859338,0.903539031,9.434918573,5.259569927,3.61607867,2.197861213,1.35984278,0.778800859,0.313718923,0.15694167,1.802397486,2.37891385,2.556385677,0.501692945,0.533296628,0.434203535,310,0.882352941,2,3,0.166666667,1,1,0,6,0,1,3,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,13.43209877,6.805293006,4.301783265,5,9,0,0,2.23,0,0.942410415,1.277886208,0,7.43776511,7.103446845,0,1.953310881,0,0,0.25,1.310370697,0.454545455,0.833333333,5,67.16,5.087462841,204.3473386,231.1007768,34.17571932,2.010336431,14.53840606,5.508121014,9.030285043,613,19,1.771,82,105.5
Mol228,1.7314,2.99774596,73.73,11.89,15.99491916,-0.295250172,0.218490029,5.093037334,9.986539669,1249.03,0,42.311446,6,6,39,0.266120753,-0.147970194,-0.057056429,0.133665473,-0.045367227,18.49442964,18.16300164,23.88264517,24.91026161,21.99309564,1008.356902,1106.009043,1408.27117,1379.74863,1103.714454,1,17,27.648554,1,4,2,7,0,0,0,0,0.068041382,0.184195286,0,0.024056261,0.060140653,1.100286564,0,0.19245009,0,0.581457801,0,0.072168784,0,12.83649881,8.07891736,6.80842426,5.345672706,3.967295033,2.748528009,1.29767069,0.796983374,11.20883304,6.164591332,4.27637497,3.007185261,1.840879283,0.932108999,0.413076861,0.220170082,2.341447984,3.421334507,4.337914297,1.147404545,1.379235884,1.239810751,240,0.352941176,1,3,0.5,4,3,0,3,0,1,3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,15.05882353,7.438016529,4.639053254,9,9,0,2,2.67,0.944940787,5.708750314,4.444190454,0,4.026914116,7.822630278,0,3.301927249,0,0,0,0,0.444444444,0.8,6,32.34,5.087462841,247.6816971,234.1732135,33.0648827,1.9449931,8.754404089,2.526562045,6.227842044,556,23,1.339,78,68.5
Mol229,1.1168,1.24724224,62.671,11.99626873,34.96985387,-0.324774173,0.302226444,4.642786862,9.768972375,415.06,0,30.67193,6,6,25,0.384849448,-0.206274278,-0.038594579,0.130933815,-0.067044634,32.69479849,20.78591456,30.43671581,38.17687479,22.33893851,870.4102552,962.7689703,1234.22228,1125.661497,767.7115825,0,15,15.96607,0,6,0,0,0,0,0,0,0.068041382,0.184195286,0,0.024056261,0.066582603,1.146933187,0,0.333333333,0,0.547590808,0,0.125776757,0,11.42228525,7.040912558,6.232164021,5.027253065,3.033590464,2.168812572,1.332408507,0.785817112,9.763547822,4.837694306,3.553483043,2.469763759,1.157086563,0.737793971,0.365279494,0.174747461,2.66404999,2.799421857,3.423919787,1.129202322,0.91852164,0.984489325,204,0.4,1,2,0.222222222,2,0,0,3,0,1,3,0,0,0,1,0,0,1,0,0,1,1,0,0,0,2,13.06666667,5.915,3.810964083,7,11,0,0,1.79,0.333333333,1.035704708,1.666336343,0,1.650963624,6.447419591,0,2.40685195,0,0,0.333333333,0,0.444444444,0.8,4,41.57,4.906890596,200.4141362,248.011933,29.06287896,1.937525264,16.2953027,5.180174913,6.091650489,394,20,1.24,70,93.5
Mol230,-0.0992,0.00984064,105.6455,11.89,15.99894487,-0.391941756,0.265634289,4.243970659,12.2281125,3677.05,0,70.254548,0,0,65,0.620561127,-0.30727256,0.092195261,-0.183417844,0.099150669,32.87234518,33.32464384,48.86985784,51.64928768,50.86613377,2088.478979,2457.001126,3468.184009,3710.446548,3424.617209,0,31,45.103452,2,3,1,4,9,5,0,0,0.179152493,0.516591267,0,0.105379416,0.245634317,2.357783538,0,0.419363744,0,1.411023056,0,0.211724614,0,21.12902755,13.778096,12.85191878,10.19126782,8.528952378,6.497901267,4.94518219,3.438413711,18.17370041,11.25949783,9.35502688,6.934972944,5.069895963,3.799627761,2.596904746,1.773814864,4.760060071,7.668088885,10.50919958,2.739443215,3.919834629,5.151058077,609,0.620689655,1,5,0.75,4,6,3,0,8,3,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,23.65868887,10.54338843,6.035714286,7,4,0,4,3.55,0.905443344,6.329102309,8.752945625,0,7.784998941,26.11952066,0,14.37014661,0,0.382096272,1.25992105,0,0.461538462,0.857142857,7,72.83,5.857980995,419.9960123,404.2562745,58.39455407,2.013605313,13.65553829,13.65553829,0,2246,47,4.574,150,174.5
